Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
The FASTEST Movement player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-11-23T15:00:19Z,8:2,1079,51563,1608510,ipPwhxOY7-o,https://www.youtube.com/watch?v=ipPwhxOY7-o
How to carry Top 500 Radiant players with RAZE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-02-26T17:59:22Z,8:29,1034,52093,1660876,ynBRVjEem9w,https://www.youtube.com/watch?v=ynBRVjEem9w
How to carry Top 500 Radiant players with RAZE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-02-26T17:59:22Z,8:29,1034,52093,1660876,ynBRVjEem9w,https://www.youtube.com/watch?v=ynBRVjEem9w
Killing Twitch Streamers with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-30T18:00:13Z,8:4,1539,64975,1621607,q1GOSasgT68,https://www.youtube.com/watch?v=q1GOSasgT68
How to play RAZE like a Radiant player on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-03-15T18:00:16Z,8:1,958,52508,1484437,_QNfxIP-usU,https://www.youtube.com/watch?v=_QNfxIP-usU
Aggressive RAZE plays with the Operator on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-08-17T17:30:45Z,8:14,2377,61026,2324856,hCAlzRhoKY4,https://www.youtube.com/watch?v=hCAlzRhoKY4
INSANE RAZE Movement on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-12T12:30:00Z,4:9,1793,41679,1435505,12EGI8et6no,https://www.youtube.com/watch?v=12EGI8et6no
Valorant but I'm already in your spawn,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-08-10T16:13:32Z,7:12,2904,154318,4276276,YzA4Y1BBVTQ,https://www.youtube.com/watch?v=YzA4Y1BBVTQ
Aggressive RAZE plays with the Operator on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-08-17T17:30:45Z,8:14,2377,61026,2324856,hCAlzRhoKY4,https://www.youtube.com/watch?v=hCAlzRhoKY4
What 1000 hours of Aggressive RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-09-08T16:50:04Z,6:6,3786,149667,4131458,WroYTLG1Vbs,https://www.youtube.com/watch?v=WroYTLG1Vbs
BEST Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-05T16:07:39Z,5:10,2507,64832,2956528,GnDivux5MfM,https://www.youtube.com/watch?v=GnDivux5MfM
This is why Riot nerfed Raze AGAIN...,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-09-22T15:06:27Z,8:31,1161,52903,1576688,U1hiBJ4mVcQ,https://www.youtube.com/watch?v=U1hiBJ4mVcQ
How I made Aggressive RAZE plays popular on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-26T13:29:31Z,3:20,2306,44557,980221,sh_Vqame--U,https://www.youtube.com/watch?v=sh_Vqame--U
Aggressive RAZE plays with the Operator on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-08-17T17:30:45Z,8:14,2377,61026,2324856,hCAlzRhoKY4,https://www.youtube.com/watch?v=hCAlzRhoKY4
BEST RAZE Movement on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-06-07T12:30:01Z,4:15,1606,36042,1098177,BA4h7zoJbaU,https://www.youtube.com/watch?v=BA4h7zoJbaU
What 1000 hours of Radiant RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-01T18:27:08Z,6:20,2767,85917,2412297,S0ecXxTIQps,https://www.youtube.com/watch?v=S0ecXxTIQps
ADVANCED RAZE Satchel boost TUTORIAL/GUIDE on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-06-14T12:30:04Z,4:37,1246,56025,1988043,pXfULD_Ser0,https://www.youtube.com/watch?v=pXfULD_Ser0
"""Sage Is A Broken Agent""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-19T17:00:43Z,8:44,276,12676,269853,t4eYFPMF5yI,https://www.youtube.com/watch?v=t4eYFPMF5yI
Grim walls vs. Radiant Streamers,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-02T14:00:25Z,8:23,357,19272,486004,ob0aDpZ38zA,https://www.youtube.com/watch?v=ob0aDpZ38zA
The most aggressive Sage Walls on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-09-23T14:00:26Z,9:1,888,22055,514307,f4xU6cvx7MI,https://www.youtube.com/watch?v=f4xU6cvx7MI
"""Sage Your Walls Are Unfair""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-03T13:00:07Z,8:32,345,18521,464345,6vr8c3vzigE,https://www.youtube.com/watch?v=6vr8c3vzigE
Why Streamers Hate My Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-24T13:00:33Z,9:11,740,32693,879299,hWDglcMCcwk,https://www.youtube.com/watch?v=hWDglcMCcwk
How I Became the Best Sage Player...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-15T16:00:22Z,8:54,833,22689,565117,fY1iqpzgOjY,https://www.youtube.com/watch?v=fY1iqpzgOjY
"""Sage Players are Bad""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-28T15:00:32Z,8:42,589,28952,708540,YAeuXQLVn6s,https://www.youtube.com/watch?v=YAeuXQLVn6s
"""sage how are you there""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-11T16:00:36Z,9:3,453,25466,618906,rrM40jXbLxg,https://www.youtube.com/watch?v=rrM40jXbLxg
"""Who Plays Sage in Radiant?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-21T13:00:42Z,9:37,321,21188,542026,yGil1X1vrt0,https://www.youtube.com/watch?v=yGil1X1vrt0
"""Sage your Walls are Useless""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-09-02T13:00:39Z,9:22,1191,44914,1144846,wcM9WHC9QyM,https://www.youtube.com/watch?v=wcM9WHC9QyM
"This is what 50,000 Kills on Sage looks like...",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-02T16:00:07Z,10:37,587,31518,712999,IcT_MqoiVNA,https://www.youtube.com/watch?v=IcT_MqoiVNA
I Climbed to Radiant using Sage Only...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-06-08T16:00:08Z,8:43,617,40303,1032902,9slgE--9nvk,https://www.youtube.com/watch?v=9slgE--9nvk
Making RADIANT look like Iron using SAGE walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-16T12:58:17Z,3:5,374,7245,149852,Qdq1Ioaapok,https://www.youtube.com/watch?v=Qdq1Ioaapok
This is what 5000 hours on Sage looks like...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-11T17:00:33Z,8:12,1686,86524,2954646,e5OFGDvmoHE,https://www.youtube.com/watch?v=e5OFGDvmoHE
The FASTEST Sage player on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-24T17:00:27Z,8:29,468,18736,446081,cqqanb7hx4o,https://www.youtube.com/watch?v=cqqanb7hx4o
Valorant But Only Using Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-04-01T16:00:04Z,8:42,585,33589,866448,8_tAhPUnfyo,https://www.youtube.com/watch?v=8_tAhPUnfyo
How I became the most AGGRESSIVE SAGE main on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-10-17T20:42:59Z,3:51,507,12476,214836,smaItNJXpSE,https://www.youtube.com/watch?v=smaItNJXpSE
What 1000 hours of SAGE WALLS look like on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-31T13:58:00Z,2:44,323,5539,94741,dqrQVIYw9q8,https://www.youtube.com/watch?v=dqrQVIYw9q8
The BEST Battle Sage in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-01-30T16:51:30Z,3:42,384,9465,188023,-RF4sOyZR4Y,https://www.youtube.com/watch?v=-RF4sOyZR4Y
"""Sage you are so smart""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-10-31T16:00:19Z,9:4,346,16581,365235,K7apjf-mO38,https://www.youtube.com/watch?v=K7apjf-mO38
"""sage WHAT is that movement""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-10-04T17:31:44Z,9:4,571,16842,428044,M8qeNPbV0r8,https://www.youtube.com/watch?v=M8qeNPbV0r8
"""sage stop playing like grim""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-11-25T17:00:01Z,8:1,511,27092,786771,0YEEu6rde3E,https://www.youtube.com/watch?v=0YEEu6rde3E
RADIANT SAGE MAIN IN VALORANT,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-22T12:59:49Z,2:21,378,5818,101856,bFAZWopiG0c,https://www.youtube.com/watch?v=bFAZWopiG0c
"""sage is a wall demon""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-01-03T17:00:21Z,8:34,796,43436,975974,eCOZoyMNLfQ,https://www.youtube.com/watch?v=eCOZoyMNLfQ
"""Sage what is that wall?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-06T16:37:53Z,2:17,384,6889,140789,Y0DZqFzkXlE,https://www.youtube.com/watch?v=Y0DZqFzkXlE
How SAGE WALLS got me Radiant in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-02-11T12:30:07Z,3:44,251,5116,98901,Tss_mwhB4VM,https://www.youtube.com/watch?v=Tss_mwhB4VM
"""sage what is that angle?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-01-27T17:00:00Z,8:17,402,24260,559513,-3MYi_CXQJk,https://www.youtube.com/watch?v=-3MYi_CXQJk
How I made SAGE the BEST AGENT IN VALORANT,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-11-22T16:12:13Z,3:7,680,17401,271679,Z3tZCJ0ckPM,https://www.youtube.com/watch?v=Z3tZCJ0ckPM
"""sage got boosted to radiant""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-09-16T16:18:13Z,9:19,876,36185,930404,3LaSSsoO-v4,https://www.youtube.com/watch?v=3LaSSsoO-v4
Big Brain SAGE WALLS on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-19T12:57:58Z,2:13,248,4929,82658,kABRuJE-Md4,https://www.youtube.com/watch?v=kABRuJE-Md4
KYEDAE TRIES *NEW* AGENT HARBOR IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-15T00:30:40Z,10:24,277,13593,365591,6xEw95MTG_0,https://www.youtube.com/watch?v=6xEw95MTG_0
Kyedae & TenZ GO UNDERCOVER IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-11T22:59:58Z,9:37,448,32640,756275,dYy3TZ2D07s,https://www.youtube.com/watch?v=dYy3TZ2D07s
KYEDAE CARRIES OTV IN VALORANT !!! W/ Pokimane & LilyPichu,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-23T22:55:26Z,10:1,111,7441,196776,3FM3pD6MOsM,https://www.youtube.com/watch?v=3FM3pD6MOsM
Kyedae & TenZ GO UNDERCOVER IN VALORANT | Part 2,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-29T02:36:50Z,9:7,257,14146,381760,AWvYn5XDfGU,https://www.youtube.com/watch?v=AWvYn5XDfGU
I REACHED ASCENDANT !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-08-23T22:19:07Z,8:55,476,18037,489123,QkPHGqAAMk0,https://www.youtube.com/watch?v=QkPHGqAAMk0
KYEDAE VS TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-07T01:12:01Z,8:22,681,19209,449771,LBxWbjOOFmc,https://www.youtube.com/watch?v=LBxWbjOOFmc
"KYEDAE PLAYS VALORANT W/ Corpse , Valkyrae, Sykkuno & Natsumiii",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-24T00:05:01Z,8:4,175,14214,304519,QXl4npUsBtc,https://www.youtube.com/watch?v=QXl4npUsBtc
KYEDAE PLAYS WITH THE MOST TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-08-20T02:59:10Z,8:43,2881,47252,1159467,MaKHi2fBaFI,https://www.youtube.com/watch?v=MaKHi2fBaFI
THIS WAS MY HARDEST MATCH EVER !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-07-11T22:16:52Z,10:25,272,12810,319200,fQqJArjlp84,https://www.youtube.com/watch?v=fQqJArjlp84
KYEDAE PLAYS RANKED VALORANT WITH TenZ !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-16T19:38:26Z,8:44,763,52001,1767800,UrxRGgYKcgI,https://www.youtube.com/watch?v=UrxRGgYKcgI
KYEDAE PLAYS JAPANESE VALORANT SERVERS !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-07-29T01:07:26Z,9:16,307,13081,391350,K58jf2S1Gxg,https://www.youtube.com/watch?v=K58jf2S1Gxg
Kyedae & TenZ PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-07-26T00:52:27Z,8:20,831,51214,1213634,HSRdUlr6ZTA,https://www.youtube.com/watch?v=HSRdUlr6ZTA
TEACHING MY SISTER HOW TO PLAY VALORANT !!! | KYEDAE,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-01-11T00:23:32Z,8:34,389,17440,520760,1te4f54FZEE,https://www.youtube.com/watch?v=1te4f54FZEE
100T Kyedae SPEAKING JAPANESE IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-02-24T00:11:36Z,8:5,725,26976,605172,MP2o_B-j1fA,https://www.youtube.com/watch?v=MP2o_B-j1fA
KYEDAE CARRYING *TOXIC* TEAMMATES IN RANKED !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-02T23:01:12Z,10:4,4454,72290,1867191,umf7gjD65ok,https://www.youtube.com/watch?v=umf7gjD65ok
ROAD TO RADIANT W/ KYEDAE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-03T20:27:34Z,8:53,771,22429,629591,QlHuVhn9Pb8,https://www.youtube.com/watch?v=QlHuVhn9Pb8
I REACHED PLATINUM IN VALORANT !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-26T22:39:50Z,8:10,1169,29681,913969,dPQibVT2zBE,https://www.youtube.com/watch?v=dPQibVT2zBE
"The Valorant God Squad! W/ TenZ, Pokimane, Myth & ShahZam",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-25T00:26:43Z,9:32,333,20721,621506,AGz79G4NUaE,https://www.youtube.com/watch?v=AGz79G4NUaE
Kyedae & 39Daph PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-07T01:49:14Z,8:18,466,15097,337653,siVRdPNuq2w,https://www.youtube.com/watch?v=siVRdPNuq2w
Kyedae vs TenZ 1v1 USING *NEW* AGENT FADE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-03T00:42:19Z,8:25,342,34710,928594,64qgJAVbHL8,https://www.youtube.com/watch?v=64qgJAVbHL8
KYEDAE PLAYS VALORANT WITH OTV AND FRIENDS !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-04-13T23:58:21Z,8:23,101,9438,228034,K9sd-VrEp5E,https://www.youtube.com/watch?v=K9sd-VrEp5E
KYEDAE & VALKYRAE PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-19T00:44:17Z,8:16,447,26272,650151,WUB0yxFPcus,https://www.youtube.com/watch?v=WUB0yxFPcus
"KYEDAE PLAYS VALORANT WITH 100 THIEVES SQUAD !!! | W/ NadeShot, Noahj, JHB",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-16T21:35:01Z,8:23,248,9905,204718,MNZnm25k46o,https://www.youtube.com/watch?v=MNZnm25k46o
FIRST LOOK AT THE *NEW* AGENT FADE | 100T Kyedae,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-04-30T00:10:21Z,8:6,140,7345,136387,HYint1YiCTw,https://www.youtube.com/watch?v=HYint1YiCTw
I REACHED DIAMOND !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-15T00:30:51Z,8:14,837,23574,501733,-s8LSqo29z8,https://www.youtube.com/watch?v=-s8LSqo29z8
I GOT TO GOLD RANK !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-05-23T14:02:06Z,9:34,616,15803,413513,-HGRtKpgyBw,https://www.youtube.com/watch?v=-HGRtKpgyBw
I REACHED DIAMOND !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-15T00:30:51Z,8:14,837,23574,501733,-s8LSqo29z8,https://www.youtube.com/watch?v=-s8LSqo29z8
Kyedae & Nadeshot VS Tarik In Valorant !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-03-24T22:59:43Z,11:9,362,18133,425840,NFjLI00pimA,https://www.youtube.com/watch?v=NFjLI00pimA
KYEDAE PLAYS WITH FINALMOUSE STARLIGHT !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-08-10T21:02:28Z,10:14,287,11200,298725,M5kI0DTeDJU,https://www.youtube.com/watch?v=M5kI0DTeDJU
KYEDAE TEACHING TENZ HOW TO PLAY VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-08T23:57:45Z,9:43,900,42852,1324660,MDguD7o8z_A,https://www.youtube.com/watch?v=MDguD7o8z_A
"ROOMIES VALORANT! ft. Valkyrae, Sykkuno, Kkatamina, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-04-18T21:00:08Z,39:45,75,5496,135821,A6NCiTF9quA,https://www.youtube.com/watch?v=A6NCiTF9quA
"THE CRAZIEST VALORANT GAME EVER!! ft. Valkyrae, Sykkuno, Ryan Higa, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-02-23T22:00:05Z,23:32,330,15455,337517,94tSI72VEXg,https://www.youtube.com/watch?v=94tSI72VEXg
I GOT HUMBLED BY RANDOMS IN VALORANT...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-11-28T22:00:01Z,30:21,237,7935,117957,3MCR4vfhiFI,https://www.youtube.com/watch?v=3MCR4vfhiFI
i never know what side we are on in valorant...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-01T02:30:10Z,13:32,65,3661,49183,H_XtS3CC2Hs,https://www.youtube.com/watch?v=H_XtS3CC2Hs
I MET THE CUTEST KIDS IN VALORANT AND RAIDED THEIR STREAM!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-06T21:00:09Z,36:24,553,17817,225795,S8-c4cgWVgk,https://www.youtube.com/watch?v=S8-c4cgWVgk
BACKROOMS w rae syk wondy and then Valorant!!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-29T03:06:45Z,6:42:45,44,3972,131018,_LjXJvPGbRU,https://www.youtube.com/watch?v=_LjXJvPGbRU
i asked randoms in valorant if they know who i am ft. Kkatamina,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-13T21:00:29Z,18:7,90,2633,35838,kWrjQTc3XjA,https://www.youtube.com/watch?v=kWrjQTc3XjA
"""WHAT IS SO FUNNY GARRETT?!"" - VALORANT ft. Ramee, LordKebun, Autumn",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-10T21:00:06Z,15:8,57,3408,52807,Nhs664t9JYc,https://www.youtube.com/watch?v=Nhs664t9JYc
I met a Valorant duo and made it very awkward...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-08T19:00:18Z,35:40,150,5418,94238,OVPxdNtmISs,https://www.youtube.com/watch?v=OVPxdNtmISs
I KILLED VALORANT PROS TENZ & TARIK! (VALORANT PROS VS NOOBS),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-06T21:00:18Z,29:4,24,1811,27941,V3-kWKfj-Gk,https://www.youtube.com/watch?v=V3-kWKfj-Gk
"what it's like playing valorant with tarik ft. Sykkuno, Disguised Toast, Kkatamina",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-03T21:00:09Z,19:2,45,3294,68041,NeeJqVP0ssE,https://www.youtube.com/watch?v=NeeJqVP0ssE
CUBE GANG PLAYS VALORANT,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-03-29T21:00:08Z,34:4,37,2573,49017,9YqfKWW9MRk,https://www.youtube.com/watch?v=9YqfKWW9MRk
SOLO QUEUE VALO #TwistedTeaPartner !TwistedTea,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-06T02:33:36Z,2:35:5,70,3724,97017,kRSQiuvJRi0,https://www.youtube.com/watch?v=kRSQiuvJRi0
chattin' with y'all and then Disney Dreamlight Valley!! #ad,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-26T06:40:21Z,5:45:27,25,4042,92925,_Ioc_KK4Xsc,https://www.youtube.com/watch?v=_Ioc_KK4Xsc
"what happens when the valorant queue is too long... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-03-05T22:00:18Z,30:24,43,3646,75303,d_xoa_BjUVM,https://www.youtube.com/watch?v=d_xoa_BjUVM
"what it's like playing valorant with tarik ft. Sykkuno, Disguised Toast, Kkatamina",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-03T21:00:09Z,19:2,45,3294,68041,NeeJqVP0ssE,https://www.youtube.com/watch?v=NeeJqVP0ssE
This Valorant Random Wouldn't Stop Talking About Valkyrae...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-09T20:00:30Z,24:47,80,2833,60014,rqtDnpoHD_E,https://www.youtube.com/watch?v=rqtDnpoHD_E
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67152,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
"WOMEN'S VALORANT SHOWDOWN ft. xChocoBars, BrookeAB, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-06T22:00:31Z,29:35,65,3297,57624,yGD3yL6_GpE,https://www.youtube.com/watch?v=yGD3yL6_GpE
SOLO QUEUE VALO #TwistedTeaPartner !TwistedTea,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-06T02:33:36Z,2:35:5,70,3724,97017,kRSQiuvJRi0,https://www.youtube.com/watch?v=kRSQiuvJRi0
"what happens when the valorant queue is too long... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-03-05T22:00:18Z,30:24,43,3646,75303,d_xoa_BjUVM,https://www.youtube.com/watch?v=d_xoa_BjUVM
"never be the last one to leave the discord call... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-28T22:03:59Z,32:28,75,4536,77035,MlDTUj8CTec,https://www.youtube.com/watch?v=MlDTUj8CTec
"WOMEN'S VALORANT SHOWDOWN ft. xChocoBars, BrookeAB, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-06T22:00:31Z,29:35,65,3297,57624,yGD3yL6_GpE,https://www.youtube.com/watch?v=yGD3yL6_GpE
BACKROOMS w rae syk wondy and then Valorant!!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-29T03:06:45Z,6:42:45,44,3972,131018,_LjXJvPGbRU,https://www.youtube.com/watch?v=_LjXJvPGbRU
