Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
I KILLED VALORANT PROS TENZ & TARIK! (VALORANT PROS VS NOOBS),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-06T21:00:18Z,29:4,24,1811,27941,V3-kWKfj-Gk,https://www.youtube.com/watch?v=V3-kWKfj-Gk
I GOT COACHED BY TENZ! (BLINDFOLDED VALORANT),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-08T21:00:38Z,24:37,28,1836,27927,hzuhczmOvnQ,https://www.youtube.com/watch?v=hzuhczmOvnQ
playing CS:GO for the first time after a year of VALORANT...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-03-25T21:00:03Z,22:39,121,4135,56154,GLdGrW6hDeE,https://www.youtube.com/watch?v=GLdGrW6hDeE
"the MOST TROLL valorant game ever ft. Sykkuno, Yvonnie, Kkatamina, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-03-13T22:00:04Z,24:36,99,6798,124228,HN6ATt7DaTY,https://www.youtube.com/watch?v=HN6ATt7DaTY
i met disguised toast's biggest fan in a valorant game,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-08T21:00:16Z,14:4,182,7000,96702,fQCnWUSbwRk,https://www.youtube.com/watch?v=fQCnWUSbwRk
"RAMEE AND MIYOUNG FLAME ME! ft. Sykkuno, Kkatamina, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-21T22:00:35Z,28:7,123,6472,139170,zVrydms-DRo,https://www.youtube.com/watch?v=zVrydms-DRo
One of the BEST Plays I have Ever Done...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-29T03:00:13Z,15,20,1400,23450,Ey87V50grtU,https://www.youtube.com/watch?v=Ey87V50grtU
This is Why I Hate Valorant,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-28T23:00:53Z,11:28,149,7100,154995,CnK0b8wYg54,https://www.youtube.com/watch?v=CnK0b8wYg54
"""I am so close to being Rank 1...""",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-22T04:00:07Z,11:52,264,11701,243376,VAvRll9x3cs,https://www.youtube.com/watch?v=VAvRll9x3cs
How I Carried the Best Valorant Player in the World...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-19T04:00:05Z,12,191,10941,257351,L66qmYjIZa4,https://www.youtube.com/watch?v=L66qmYjIZa4
"How I won a $50,000 PRO VALORANT Tournament...",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-09T11:56:08Z,41:22,355,25720,574203,njT5xIAQ4Gs,https://www.youtube.com/watch?v=njT5xIAQ4Gs
I have to give up on reaching RANK 1...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-27T01:02:00Z,11:11,139,8917,202793,HgoiuTN_sn4,https://www.youtube.com/watch?v=HgoiuTN_sn4
"WHAT 100,000 HOURS OF CS:GO LOOKS LIKE IN VALORANT",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-23T14:24:03Z,10:59,156,11280,221229,7VyT-hSawkE,https://www.youtube.com/watch?v=7VyT-hSawkE
I Hired This VALORANT Pro to Make Me RANK 1,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-13T12:15:28Z,11:36,144,9476,241005,H_Qvt0uR2Ks,https://www.youtube.com/watch?v=H_Qvt0uR2Ks
Why I will never go pro in Valorant...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-17T16:00:22Z,11:20,303,11875,295989,la96s952wcA,https://www.youtube.com/watch?v=la96s952wcA
What the TOP 1% of VALORANT looks like...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-11T04:35:23Z,10:43,203,10429,240795,BNIofOxtDEQ,https://www.youtube.com/watch?v=BNIofOxtDEQ
WHAT 1000 HOURS ON CHAMBER LOOKS LIKE...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-07T03:47:56Z,11:3,147,9031,200880,U5-aMK4oPBo,https://www.youtube.com/watch?v=U5-aMK4oPBo
How I make the HARDEST Valorant RANK look easy...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-25T06:24:06Z,11:54,194,8899,210621,gZMAAfpKM7A,https://www.youtube.com/watch?v=gZMAAfpKM7A
One of the most STRESSFUL games I've ever played... | tarik | VALORANT,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-06-13T09:09:21Z,16:14,167,9664,236771,ow1cfrhrVoE,https://www.youtube.com/watch?v=ow1cfrhrVoE
So I played the NEW VALORANT ACT for a day...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-21T13:00:12Z,14:4,179,10723,259095,KsDCduw2v1s,https://www.youtube.com/watch?v=KsDCduw2v1s
Carrying myself back to RADIANT in the NEW ACT | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-26T12:00:30Z,11:29,136,9783,224572,oAWHj9IzCVs,https://www.youtube.com/watch?v=oAWHj9IzCVs
CLIMBING TO RADIANT HAS NEVER BEEN THIS EASY,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-22T17:30:07Z,11:49,108,8720,217762,fWFIGHKE8uQ,https://www.youtube.com/watch?v=fWFIGHKE8uQ
When STREAMERS match against PROS in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-03T16:17:51Z,10:19,177,11017,259451,EUj6MALCWcM,https://www.youtube.com/watch?v=EUj6MALCWcM
I am becoming the BEST PLAYER in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-27T23:00:07Z,11:37,173,12869,286405,6tVIhX7MS4Y,https://www.youtube.com/watch?v=6tVIhX7MS4Y
WHAT CS:GO MECHANICS LOOK LIKE IN VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-05T08:15:28Z,12:31,217,11259,351761,ycBQinINgIM,https://www.youtube.com/watch?v=ycBQinINgIM
So I matched against 4 VALORANT PROS in RANKED...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-29T17:48:42Z,13:3,123,11212,293574,mVqC14ttRNo,https://www.youtube.com/watch?v=mVqC14ttRNo
VALORANT ranked is impossible alone... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-16T18:04:10Z,12:18,135,9944,229746,Ws4ywR-iU44,https://www.youtube.com/watch?v=Ws4ywR-iU44
OfflineTV & Friends invited me to play VALORANT. Here's how it went! | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-09-30T01:30:08Z,12:8,121,9009,227309,h6X3_4uDj9s,https://www.youtube.com/watch?v=h6X3_4uDj9s
Tarik Reacts to Sentinels vs The Guard | SHROUD'S FIRST GAME | NA VALORANT LCQ,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-08-05T03:02:37Z,43:35,575,16295,523643,e-uRV02nYS4,https://www.youtube.com/watch?v=e-uRV02nYS4
Can Tarik and C9 Yay BEAT NRG s0m & FNS in VALORANT?,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-16T13:00:38Z,11:38,163,9576,212669,tWcPPC4GFFQ,https://www.youtube.com/watch?v=tWcPPC4GFFQ
So I matched against NRG s0m in VALORANT... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-10T17:01:27Z,12:43,140,13410,334646,J4yLZwC9FR8,https://www.youtube.com/watch?v=J4yLZwC9FR8
I Never Want to Play with Nadeshot Again...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-15T02:43:12Z,12:25,154,9558,216323,XpDbOhzs9xo,https://www.youtube.com/watch?v=XpDbOhzs9xo
VALORANT IS MORE FUN WHEN YOU WIN... | tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-06-18T15:52:58Z,12:22,152,8394,202212,DYrxmAnGSKw,https://www.youtube.com/watch?v=DYrxmAnGSKw
VALORANT ranked is making me lose my mind... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-09-28T12:12:41Z,11:58,163,9398,233610,0fqp2YggbMo,https://www.youtube.com/watch?v=0fqp2YggbMo
I might quit VALORANT after this... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-12T02:32:35Z,12:3,161,11135,280862,EcFu6Z_iCiA,https://www.youtube.com/watch?v=EcFu6Z_iCiA
"If you make them Rage Quit, you can join Sentinels... (VALORANT 10 MANS)",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-31T12:38:24Z,12:4,104,11528,228200,tA1YW-uDR-Y,https://www.youtube.com/watch?v=tA1YW-uDR-Y
Valorant Tips And Tricks Sent By You - Part 36,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-22T09:07:31Z,8:35,274,9509,196224,pX0OA8ev7dA,https://www.youtube.com/watch?v=pX0OA8ev7dA
The BEST Valorant Aces,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-18T09:04:29Z,8:20,341,5753,106741,x2f1_FCMvBY,https://www.youtube.com/watch?v=x2f1_FCMvBY
"I Played Nonstop Omen For 1 Month, Here's What I Learned",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-03T09:51:10Z,8:20,201,5676,104094,6WPxQL5TOKo,https://www.youtube.com/watch?v=6WPxQL5TOKo
3 WEAKNESSES FOR EVERY AGENT - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-03T08:52:09Z,9:59,397,14339,356630,lLn7qB7VRI4,https://www.youtube.com/watch?v=lLn7qB7VRI4
"The Craziest, Fastest and Best Aces In Valorant",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-24T08:15:53Z,8:9,1584,8932,168032,gg6-ePFwyXo,https://www.youtube.com/watch?v=gg6-ePFwyXo
3 WEAKNESSES FOR EVERY AGENT - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-03T08:52:09Z,9:59,397,14339,356630,lLn7qB7VRI4,https://www.youtube.com/watch?v=lLn7qB7VRI4
Buying The Whole Night Market | Sage To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-11T08:10:36Z,8:53,544,13823,321894,xBEZt9x65Ds,https://www.youtube.com/watch?v=xBEZt9x65Ds
"I Played Nonstop Omen For 1 Month, Here's What I Learned",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-03T09:51:10Z,8:20,201,5676,104094,6WPxQL5TOKo,https://www.youtube.com/watch?v=6WPxQL5TOKo
The Future Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-27T10:10:50Z,7:12,1045,16424,333912,Th5-j03-pSI,https://www.youtube.com/watch?v=Th5-j03-pSI
I Broke The Unwritten Rules Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-22T08:46:49Z,6:55,713,24843,603183,t3geyZQM8Ec,https://www.youtube.com/watch?v=t3geyZQM8Ec
Buying The Whole Night Market | Sage To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-11T08:10:36Z,8:53,544,13823,321894,xBEZt9x65Ds,https://www.youtube.com/watch?v=xBEZt9x65Ds
Valorant Tips And Tricks Sent By You - Part 34,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-06T08:17:04Z,8:8,446,10782,209495,VB1P-_FINgQ,https://www.youtube.com/watch?v=VB1P-_FINgQ
Valorant Tips And Tricks Sent By You - Part 35,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-28T10:01:27Z,8:13,300,9539,198535,PsC2D37rKGQ,https://www.youtube.com/watch?v=PsC2D37rKGQ
The Future Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-27T10:10:50Z,7:12,1045,16424,333912,Th5-j03-pSI,https://www.youtube.com/watch?v=Th5-j03-pSI
Valorant Tips And Tricks Sent By You - Part 33,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-17T09:08:57Z,8:7,374,18279,446128,3GHIQWMN4nw,https://www.youtube.com/watch?v=3GHIQWMN4nw
"I Played Nonstop Chamber For 1 Month, Here's What I Learned",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-06-09T08:40:49Z,8:18,362,15699,417131,tF-kC610OZc,https://www.youtube.com/watch?v=tF-kC610OZc
Valorant Tips And Tricks Sent By You - Part 34,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-06T08:17:04Z,8:8,446,10782,209495,VB1P-_FINgQ,https://www.youtube.com/watch?v=VB1P-_FINgQ
3 COMMON MISTAKES FOR ALL AGENTS - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-06-30T07:42:14Z,11:39,657,28636,896995,IqCszPu8cgM,https://www.youtube.com/watch?v=IqCszPu8cgM
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 7,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-08-24T11:05:00Z,8:2,2858,122398,3129497,CtIvtEluews,https://www.youtube.com/watch?v=CtIvtEluews
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 11,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-07-24T08:07:05Z,8:35,740,21511,555859,nMyeWEvXnbU,https://www.youtube.com/watch?v=nMyeWEvXnbU
How To Get BETTER AIM In Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-04-15T09:56:04Z,5:21,1744,52513,1784184,BxxxdsBhMA8,https://www.youtube.com/watch?v=BxxxdsBhMA8
Valorant Tips And Tricks USED By You - Part 12.99,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-08T09:45:07Z,8:49,247,5973,113044,tqiwlj0jxw4,https://www.youtube.com/watch?v=tqiwlj0jxw4
Valorant Tips And Tricks USED By You - Part 11,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-22T08:20:13Z,8:24,294,9075,179347,IiAz3D0V7No,https://www.youtube.com/watch?v=IiAz3D0V7No
Valorant Tips And Tricks Sent By You - Part 31,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-08T08:30:02Z,9:8,539,18999,389969,taqv99980z0,https://www.youtube.com/watch?v=taqv99980z0
I Asked A Professional To Coach Me - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-21T09:59:38Z,8:50,316,7841,141202,qidevcLghiQ,https://www.youtube.com/watch?v=qidevcLghiQ
Can You Learn Harbor In Only 1 Day? - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-26T08:22:09Z,8:9,211,5406,96912,LkmoI0aYzUQ,https://www.youtube.com/watch?v=LkmoI0aYzUQ
Valorant Tips And Tricks Sent By You - Part 32,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-03T08:24:07Z,8:33,460,14498,303801,zF1y6AEkGak,https://www.youtube.com/watch?v=zF1y6AEkGak
Valorant Tips And Tricks Sent By You - Part 31,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-08T08:30:02Z,9:8,539,18999,389969,taqv99980z0,https://www.youtube.com/watch?v=taqv99980z0
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 10,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-03-29T07:57:41Z,8:14,718,22511,523820,9JBYevwiNLs,https://www.youtube.com/watch?v=9JBYevwiNLs
50 PEARL TIPS AND TRICKS - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-06-27T07:50:37Z,8:44,382,23211,503095,Dyqi9kj-Igo,https://www.youtube.com/watch?v=Dyqi9kj-Igo
"1,000 fps mfs be like - Valorant",noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-29T18:00:13Z,8:45,126,1905,24046,_YEPn0PdpJw,https://www.youtube.com/watch?v=_YEPn0PdpJw
1 ACE for each collection - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-16T15:00:13Z,10:47,146,3894,88343,Hz_gnr7Pk7A,https://www.youtube.com/watch?v=Hz_gnr7Pk7A
AIM is NOT everything in Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-14T15:00:05Z,8:48,163,7613,192908,4UGYrP5Y9Ts,https://www.youtube.com/watch?v=4UGYrP5Y9Ts
This Is KiLLiNG YOUR AiM - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-18T16:13:01Z,8:1,380,6812,126253,N2unhDBztV8,https://www.youtube.com/watch?v=N2unhDBztV8
*No Bs* How to STRAFE & SHOOT n0ted style - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-03-28T00:54:10Z,15:9,592,38204,629753,ZRUq_kmDBPc,https://www.youtube.com/watch?v=ZRUq_kmDBPc
How I'm at the top 0.1% Playing AGRESSiVE PHOENIX (RADIANT.EXE) - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-07-23T00:31:39Z,10:14,205,7194,181382,1NJP6IvrmbI,https://www.youtube.com/watch?v=1NJP6IvrmbI
Ion 2.0 is the ONLY bundle YOU GOTTA BUY - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-19T03:37:22Z,13:32,106,3994,94649,sUYREJiynQk,https://www.youtube.com/watch?v=sUYREJiynQk
OVERPOWERED peeking method against Radiants - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-27T15:00:40Z,10:27,74,2935,84723,wIg71QN72wA,https://www.youtube.com/watch?v=wIg71QN72wA
noted's peeking guide *NO BS* | Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-24T15:44:10Z,21:57,304,9209,99009,QNh0xj1EyH0,https://www.youtube.com/watch?v=QNh0xj1EyH0
UNFAiR Aimdvantage - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-22T18:10:56Z,8:12,356,4464,109082,UfWFZ-chW5U,https://www.youtube.com/watch?v=UfWFZ-chW5U
UNFAiR Aimdvantage - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-22T18:10:56Z,8:12,356,4464,109082,UfWFZ-chW5U,https://www.youtube.com/watch?v=UfWFZ-chW5U
*NeW* CRIMSONBEAST collection made me a GOD - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-06T01:39:00Z,10:12,79,3310,86792,UjL0CU5Xhqc,https://www.youtube.com/watch?v=UjL0CU5Xhqc
Me after watching Yay - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-21T15:00:03Z,10:5,88,4570,72891,4gpC8au9Nhg,https://www.youtube.com/watch?v=4gpC8au9Nhg
JARSO came to my stream SO I HAD TO POP OFF - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-12T00:00:02Z,8:32,70,2591,53616,7i1ntLwOCSQ,https://www.youtube.com/watch?v=7i1ntLwOCSQ
STOMPING the Top 1% Players - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-07-28T03:37:54Z,9:8,108,5048,99722,-XzNDp6EN4Q,https://www.youtube.com/watch?v=-XzNDp6EN4Q
STOMPING the Top 1% Players - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-07-28T03:37:54Z,9:8,108,5048,99722,-XzNDp6EN4Q,https://www.youtube.com/watch?v=-XzNDp6EN4Q
PROOF I GOT BIG BALLS AiMBOT - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-06-28T20:57:38Z,10:53,65,3145,80226,1ZGZQX1f8JY,https://www.youtube.com/watch?v=1ZGZQX1f8JY
I might be secretly maining Chamber over Reyna - VALORANT,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-14T22:43:50Z,12:54,129,2874,58885,13p7yVBeudw,https://www.youtube.com/watch?v=13p7yVBeudw
Disrespecting the enemy  - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-09-24T01:54:54Z,9:28,321,3563,85261,lYghQ6ocf8I,https://www.youtube.com/watch?v=lYghQ6ocf8I
Crimson beast vandal is the worst vandal in valorant | Noted,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-08T12:45:01Z,10:54,83,2290,61229,S0hkUQiOfPg,https://www.youtube.com/watch?v=S0hkUQiOfPg
Radiant Plays Neon - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-01-26T01:26:30Z,11:39,130,4411,106044,ame9VodaXQA,https://www.youtube.com/watch?v=ame9VodaXQA
Destroying a FULL RADIANT Lobby - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-01-05T03:11:13Z,10:1,277,8430,166193,7T7nIp10Rcg,https://www.youtube.com/watch?v=7T7nIp10Rcg
The low fps challenge!  - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-03-08T04:59:33Z,10:4,300,4243,73804,n08iTyWNrn8,https://www.youtube.com/watch?v=n08iTyWNrn8
Harbor is OVERPOWERED! *NEW valorant agent*,noted,UCQ4dS_JStXcK3A30isduBbg,2022-10-14T00:36:16Z,11:50,109,2359,52655,z_5nFzqSWyE,https://www.youtube.com/watch?v=z_5nFzqSWyE
THIS IS WHAT CONFIDENCE LOOKS LIKE - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-04-18T23:58:18Z,9:57,116,3861,93319,8RcLDTPKeUk,https://www.youtube.com/watch?v=8RcLDTPKeUk
I Will Never Be A Radiant Again- Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-04-09T00:51:53Z,9:42,107,3537,73035,zLj-1kMQWFQ,https://www.youtube.com/watch?v=zLj-1kMQWFQ
When i Play With The ONi Phantom THiS Happens - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2021-01-08T07:52:22Z,10:14,543,15163,418251,e-q9w2e3ne0,https://www.youtube.com/watch?v=e-q9w2e3ne0
CARRYING HARD to get RADIANT! *new act* - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-06-23T04:52:48Z,10:24,143,4769,142974,rrVGqVXbdww,https://www.youtube.com/watch?v=rrVGqVXbdww
Biggest Trash Talker EVER Gets CARRIED BAD! - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2020-08-21T04:16:27Z,11:34,1355,49751,920638,F1ku_9CXjnc,https://www.youtube.com/watch?v=F1ku_9CXjnc
Dude gets HARD CARRIED after talking s#it - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-07-15T21:51:23Z,10:25,185,4909,107686,mUJ_PpKdM4I,https://www.youtube.com/watch?v=mUJ_PpKdM4I
"""OMEN YOU NEED TO RELAX...""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-28T07:51:20Z,9,63,1480,30498,_XFdf8byqSE,https://www.youtube.com/watch?v=_XFdf8byqSE
So I decided to become a CHAMBER Main... ,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-06T12:48:18Z,10:5,68,1648,31630,_skBFVuagzw,https://www.youtube.com/watch?v=_skBFVuagzw
"""OMEN IS A DUELIST...""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-25T18:10:23Z,8:51,54,1935,43424,C2_pR7NfISA,https://www.youtube.com/watch?v=C2_pR7NfISA
BEST Aggressive HARBOR plays on Valorant ,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-14T07:32:40Z,8:44,201,7482,271260,4uuJQD5YDeo,https://www.youtube.com/watch?v=4uuJQD5YDeo
"""OMEN YOU'RE NOT WINNING THIS...""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-10T13:15:58Z,9:44,48,1607,36652,JJywNsbSx2M,https://www.youtube.com/watch?v=JJywNsbSx2M
