Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
"""OMEN YOUR PLAYS ARE SO BORING...""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-09T07:20:45Z,8:40,65,2451,51741,Ms97-qEgKKw,https://www.youtube.com/watch?v=Ms97-qEgKKw
When you turn on AIMBOT in Valorant...,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-09-30T14:21:04Z,9:23,68,2668,59973,SWAe8_FiNSo,https://www.youtube.com/watch?v=SWAe8_FiNSo
"""OMEN THAT TELEPORT WAS UNFAIR!""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-17T09:14:05Z,9:27,66,2438,58844,M2Md5nHMzP8,https://www.youtube.com/watch?v=M2Md5nHMzP8
"""OMEN WTF WAS THAT FLICK?!""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-02T11:49:47Z,8:25,46,1658,33197,CxNegMpJAz8,https://www.youtube.com/watch?v=CxNegMpJAz8
*NEW* ION 2.0 Skins made my Omen INSANE,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-19T14:42:07Z,8:49,84,2867,68371,mFYGhN3Z-14,https://www.youtube.com/watch?v=mFYGhN3Z-14
"""OMEN HOW ARE YOU UP THERE?""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-19T18:40:45Z,8:26,61,1800,35775,Pn_s2GjbuMM,https://www.youtube.com/watch?v=Pn_s2GjbuMM
"""OMEN IS BROKEN ON THIS MAP!""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-16T11:38:35Z,8:4,60,2425,57075,I6xo9R5nGOw,https://www.youtube.com/watch?v=I6xo9R5nGOw
2 Radiants vs 5 GOLDS... ft. Jollztv,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-09-18T21:00:03Z,14:34,170,3166,55863,7hw7d6ewjAQ,https://www.youtube.com/watch?v=7hw7d6ewjAQ
3 Radiants vs 5 Ascendants... ft. Jollztv and SEN Zekken,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-30T10:22:20Z,11:14,95,2301,39369,PYyGj_5UQ4Q,https://www.youtube.com/watch?v=PYyGj_5UQ4Q
OMEN is the Best Controller on Breeze...,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-11-12T12:45:22Z,8:55,44,1822,38660,33nskPucITs,https://www.youtube.com/watch?v=33nskPucITs
We made their Jett turn on AIMBOT... (BANNED),Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-09-16T06:04:13Z,10:3,144,3608,80588,DvA0i8kqsJw,https://www.youtube.com/watch?v=DvA0i8kqsJw
"""OMEN GET DOWN FROM THERE!""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-12T10:06:10Z,8:45,66,2328,50537,Hlon2CrC000,https://www.youtube.com/watch?v=Hlon2CrC000
"""OMEN STOP PLAYING LIKE FLEXINJA...""",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-04T17:31:13Z,9:6,99,2959,73802,yAcmuOWzYIM,https://www.youtube.com/watch?v=yAcmuOWzYIM
3 Radiants vs 5 PLATS... ft. Jollztv and ShawnBM,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-10-03T14:48:30Z,15:33,490,4275,87746,VHz6bJZIyvU,https://www.youtube.com/watch?v=VHz6bJZIyvU
MOST AGGRESSIVE NEON PLAYER on Valorant (36 KILLS),Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-01-10T06:00:07Z,10:2,125,3183,106375,R5TDZIXDIl4,https://www.youtube.com/watch?v=R5TDZIXDIl4
"Aggressive Omen plays in a $10,000 Valorant Tournament",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-08-17T07:00:06Z,12:40,212,6184,121850,Q_V4O-5LkRE,https://www.youtube.com/watch?v=Q_V4O-5LkRE
NEW Ruination Skins are INSANE... Valorant's BEST Collection so far!?,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-07-09T12:30:27Z,8:28,409,9876,252942,sycuwVBZmzY,https://www.youtube.com/watch?v=sycuwVBZmzY
BEST Aggressive KAYO plays on Valorant ,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-06-20T08:26:53Z,10:57,466,23253,688281,vcB28n5j81Y,https://www.youtube.com/watch?v=vcB28n5j81Y
"After 5000 hours of playing Omen, this is my BEST clip yet... *INSANE*",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-01-13T13:34:18Z,9:47,240,10704,318499,n1drPsd20nM,https://www.youtube.com/watch?v=n1drPsd20nM
I used an Aim Trainer to make my Aim insane! (Aim Lab/Valorant),Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-08-07T04:00:01Z,14:20,249,6600,101045,9S0yIpsAEIs,https://www.youtube.com/watch?v=9S0yIpsAEIs
"I won a $10,000 Valorant tournament playing Omen only",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-07-10T05:00:18Z,10:34,93,2913,62252,bPbWZOhnBwU,https://www.youtube.com/watch?v=bPbWZOhnBwU
Impressing Hiko and Ninja with my Aggressive Omen on Valorant,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2020-08-21T21:36:09Z,14:12,1135,33272,779946,1Zdhk6H7NdM,https://www.youtube.com/watch?v=1Zdhk6H7NdM
2 Radiants vs 5 Silvers... ft. Jollztv,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2022-09-11T09:01:10Z,17:16,163,3063,53100,B1_apgkiVHk,https://www.youtube.com/watch?v=B1_apgkiVHk
"Aggressive Omen plays in a $10,000 Valorant Tournament",Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-08-17T07:00:06Z,12:40,212,6184,121850,Q_V4O-5LkRE,https://www.youtube.com/watch?v=Q_V4O-5LkRE
THE BEST YORU IN VALORANT... ethos? Red!? TenZ!?!?,Flexinja,UCqoJxH5s6xAiJ6QyevmuG7Q,2021-08-05T04:00:06Z,9:12,385,5584,107489,NplosbojCRc,https://www.youtube.com/watch?v=NplosbojCRc
Reyna instalocks Reyna,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-16T20:17:34Z,14:44,130,10530,203613,mI-xOHNYc0o,https://www.youtube.com/watch?v=mI-xOHNYc0o
back to immortal,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-08-10T20:35:30Z,15:4,84,9515,177423,Ken8jHFMuaw,https://www.youtube.com/watch?v=Ken8jHFMuaw
the craziest ace of my life,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-03-17T20:40:31Z,12:3,96,9041,165558,xNYgfGTzcRc,https://www.youtube.com/watch?v=xNYgfGTzcRc
sage will never be the same after this...,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-11-19T18:00:50Z,15,42,6185,102466,4HbQ-B68LH8,https://www.youtube.com/watch?v=4HbQ-B68LH8
this is better than immortal gameplay,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-09-30T19:06:25Z,13:27,100,8112,146179,MqUA5gUOPjQ,https://www.youtube.com/watch?v=MqUA5gUOPjQ
i played two of my craziest Valorant games ft. Masayoshi & friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-01-17T00:35:35Z,16:1,180,11238,230651,4PhtdMfDKrE,https://www.youtube.com/watch?v=4PhtdMfDKrE
5 stack immortal grind,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-05-28T19:58:07Z,12:35,69,8055,159712,d6M3DbMv5e4,https://www.youtube.com/watch?v=d6M3DbMv5e4
Best of QuarterJade - October 2022,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-11-27T18:06:36Z,19:4,54,4108,63827,0jZX2ZakbJY,https://www.youtube.com/watch?v=0jZX2ZakbJY
john did the unthinkable in my dream,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-09T19:04:36Z,15:13,98,7019,110192,VP11SQ0kls4,https://www.youtube.com/watch?v=VP11SQ0kls4
My Experience Playing Valorant,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2020-04-03T17:01:55Z,20:2,161,2733,62300,Z0oBDbjJtLo,https://www.youtube.com/watch?v=Z0oBDbjJtLo
i clutched that round with just 2 HP?! ft. Pokimane,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2020-12-14T03:19:08Z,13:29,190,9269,160506,q4cs2ZsuuXc,https://www.youtube.com/watch?v=q4cs2ZsuuXc
something happened to my aim! Valorant ft. Starsmitten & friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-02-01T03:34:08Z,14:1,170,7905,145250,N4pOD4_Bjz8,https://www.youtube.com/watch?v=N4pOD4_Bjz8
would you rather...,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-11-07T20:24:17Z,14:18,74,4532,76831,biPTO0dOUfg,https://www.youtube.com/watch?v=biPTO0dOUfg
i found a new main! Valorant w/ friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-03-04T05:47:01Z,13:56,158,8307,147242,5JFzxUF6KRs,https://www.youtube.com/watch?v=5JFzxUF6KRs
reyna mains be like...,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-03T18:50:57Z,14,53,13298,216153,9PjevpQyOTk,https://www.youtube.com/watch?v=9PjevpQyOTk
valorant but were blindfolded,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-05-31T19:35:34Z,14:10,54,4822,70792,MiBGIDiL8RY,https://www.youtube.com/watch?v=MiBGIDiL8RY
come sit on mommy's lap,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-04T20:55:53Z,44,159,65481,628661,z_wi8oWzG6k,https://www.youtube.com/watch?v=z_wi8oWzG6k
i found a new main! Valorant w/ friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-03-04T05:47:01Z,13:56,158,8307,147242,5JFzxUF6KRs,https://www.youtube.com/watch?v=5JFzxUF6KRs
no way she did that to me! Valorant w/ friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-02-27T05:44:29Z,12:57,182,8989,156983,8QWrB1WP9rE,https://www.youtube.com/watch?v=8QWrB1WP9rE
carry me or i'm breaking up with you,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-02T15:52:35Z,47,236,117316,1314355,AW6r7bhyI78,https://www.youtube.com/watch?v=AW6r7bhyI78
my teammates thought i was immortal,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-05-18T00:45:23Z,10:31,227,12150,197138,cdL_yZJPHdo,https://www.youtube.com/watch?v=cdL_yZJPHdo
QuarterJade.exe,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-05T19:19:59Z,3:22,187,7870,94157,MF1XdJy9l_4,https://www.youtube.com/watch?v=MF1XdJy9l_4
OH LOOK ITS MORE VALORANT,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-04-15T19:22:01Z,11:32,128,7735,121783,MYWEjBgG_Rg,https://www.youtube.com/watch?v=MYWEjBgG_Rg
i hit a hospital flick,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-09T15:49:36Z,43,281,65266,996620,n0iufrUlJK0,https://www.youtube.com/watch?v=n0iufrUlJK0
testing the poppin swing,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-10-30T15:37:19Z,26,24,6085,81123,40psugPbA6o,https://www.youtube.com/watch?v=40psugPbA6o
chamber is CRAZY,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-12-06T18:56:10Z,11:47,120,7579,127199,HhXupIrKiB0,https://www.youtube.com/watch?v=HhXupIrKiB0
i'm a sage main now,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-05-22T23:26:23Z,12:53,224,8347,132313,1FiyKjwcfQI,https://www.youtube.com/watch?v=1FiyKjwcfQI
what happens when you say gg first round,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-07-09T22:00:21Z,13:28,129,8721,143717,BTHVj99YCpw,https://www.youtube.com/watch?v=BTHVj99YCpw
what does he eat? ,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2022-01-15T19:39:31Z,16:3,110,14952,367521,sZjaPIqvYJA,https://www.youtube.com/watch?v=sZjaPIqvYJA
three rounds is all they get! Valorant ft. Sykkuno & friends,QuarterJade,UC_wSuaxwUYsJOBZDWwHIQZg,2021-02-13T03:42:24Z,14:45,151,10605,208034,XnGd2fMg1sA,https://www.youtube.com/watch?v=XnGd2fMg1sA
Hiko Has The Most INSANE KAY/O Plays in VALORANT!,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-29T16:30:03Z,11:26,13,342,5595,XF6c2P5fCYc,https://www.youtube.com/watch?v=XF6c2P5fCYc
WHAT IT'S LIKE TO PLAY VALORANT WITH A2GUAPO...,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-08T16:30:10Z,11:41,35,702,15777,uohtZWBes5Q,https://www.youtube.com/watch?v=uohtZWBes5Q
HIKO'S FIRST GAME WITH HARBOR | THE MOST FUN VALORANT AGENT TO PLAY,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-17T15:30:05Z,10:39,31,1048,38353,TZz5OcpZ1zE,https://www.youtube.com/watch?v=TZz5OcpZ1zE
How To WIN with INTING TEAMMATES in VALORANT!,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-24T16:30:02Z,10:3,9,590,12463,F11-GdPhZZg,https://www.youtube.com/watch?v=F11-GdPhZZg
"VALORANT'S DEATH SQUAD ft. SHROUD, NINJA, & JORDAN FISHER",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-08-24T19:34:38Z,15:27,481,14602,515840,Z0OfhlIuU4U,https://www.youtube.com/watch?v=Z0OfhlIuU4U
VALORANT CAN ACTUALLY BE FUN?,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-04T15:30:13Z,9:12,17,957,17799,ll91pnn1few,https://www.youtube.com/watch?v=ll91pnn1few
THE MOST INSANE VALORANT GAME YOU'LL EVER SEE!,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-19T15:30:07Z,12:40,30,1046,23338,FCwIGtlp7TQ,https://www.youtube.com/watch?v=FCwIGtlp7TQ
15 YR OLD THROWS 42+ ROUND GAME,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-02-12T18:23:21Z,21:51,521,16739,529776,H7hginczcig,https://www.youtube.com/watch?v=H7hginczcig
FIRST LOOK AT HARBOR! | IS THE NEW VALORANT AGENT OP?,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-13T19:46:35Z,10:23,57,1174,31009,mBKKaYm6VSE,https://www.youtube.com/watch?v=mBKKaYm6VSE
HIKO IS STILL THE CLUTCH MASTER! | RADIANT VALORANT GAMEPLAY,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-19T16:30:01Z,10:1,16,640,13199,GnPIHOYWQa8,https://www.youtube.com/watch?v=GnPIHOYWQa8
HIKO SHOWS HOW TO DOMINATE ON SOVA! 1V5 ACE? ft. jasonR | PRO SOVA GAMEPLAY,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-11-14T21:54:36Z,14:50,194,8778,270873,EQDh7RNebUo,https://www.youtube.com/watch?v=EQDh7RNebUo
"CRANKING 90s IN VALORANT W/ BUGHA, SYPHERPK, NickEH30, & CHICA!",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-03-25T19:03:10Z,15:53,436,6624,151532,5UX8NJrcU44,https://www.youtube.com/watch?v=5UX8NJrcU44
"DOMINATING A FULL RADIANT LOBBY (31 KILLS!) ft. jasonR, steel, asuna, & MORE!",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-10-20T19:55:54Z,14:46,269,5987,166160,2ucRNox1XTk,https://www.youtube.com/watch?v=2ucRNox1XTk
THIS CROSSHAIR IS GODLIKE!! | EASY ONE TAPS FOR HIKO,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-24T15:30:03Z,10:16,22,798,18633,BZC11bIM-TA,https://www.youtube.com/watch?v=BZC11bIM-TA
BOOMER CLUTCHES 1V5 W/ ALL HEADSHOTS| 100T Hiko VALORANT Stream Highlights,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-04-16T18:31:36Z,9:36,205,8113,200808,mPnTCXhbwZ0,https://www.youtube.com/watch?v=mPnTCXhbwZ0
HIKO AND MARVED MAKE IT LOOK EASY IN RANKED!,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-31T15:30:03Z,10:56,20,614,13685,IDmBgn03ya0,https://www.youtube.com/watch?v=IDmBgn03ya0
I Played the Best KAY/O Game of My LIFE and Then This Happened...,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-26T16:30:08Z,11:33,31,599,12162,UcU8jV62CYk,https://www.youtube.com/watch?v=UcU8jV62CYk
WHAT IT'S LIKE TO PLAY DUELIST IN 2022...,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-26T15:30:17Z,11:13,26,795,17306,s5MfbT34oZQ,https://www.youtube.com/watch?v=s5MfbT34oZQ
HOW DID WE COMEBACK FROM THIS??,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-11-22T16:30:06Z,11:23,28,784,14407,thNXESV_IsY,https://www.youtube.com/watch?v=thNXESV_IsY
"CRANKING 90s IN VALORANT W/ BUGHA, SYPHERPK, NickEH30, & CHICA!",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-03-25T19:03:10Z,15:53,436,6624,151532,5UX8NJrcU44,https://www.youtube.com/watch?v=5UX8NJrcU44
PLAYING RANKED W/ POKIMANE,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-03-29T20:01:06Z,9:29,349,7827,193104,_TDVOcxJf_k,https://www.youtube.com/watch?v=_TDVOcxJf_k
TRYING OUT FADE FOR THE FIRST TIME! THIS AGENT IS BUSTED? | Hiko REACTS to VALORANT FADE,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-04-25T20:00:13Z,13:30,147,3983,145174,aISQ5f2eWuE,https://www.youtube.com/watch?v=aISQ5f2eWuE
NEW VALORANT GAME! | CS:GO PRO REVIEWS THE AGENTS  (Part 1),Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-04-03T17:00:32Z,27:22,22,262,12102,wgWTUi1EydQ,https://www.youtube.com/watch?v=wgWTUi1EydQ
"VALORANT has ""Precise Gunplay""...",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-25T15:30:00Z,14,7,498,14533,4Xl8E3hPaKs,https://www.youtube.com/watch?v=4Xl8E3hPaKs
"FRESH ACCOUNT TO RADIANT EP. 1 ""HIKO GETS HIS RANK""",Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-12-25T20:53:27Z,11:31,431,10971,377953,958xKWmArB0,https://www.youtube.com/watch?v=958xKWmArB0
HIKO WITH THE 5Head 200IQ Plays! | Final Valorant Beta Stream Highlights,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2020-05-29T22:03:09Z,11:38,189,5431,245775,GgR2o-_9ZcQ,https://www.youtube.com/watch?v=GgR2o-_9ZcQ
CARRYING MY BOSS FOR TESLA? ft. NADESHOT & ASUNA,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-02-07T19:58:34Z,11:37,168,5613,147622,-18ZItknsTI,https://www.youtube.com/watch?v=-18ZItknsTI
WHAT IT'S LIKE TO PLAY DUELIST IN 2022...,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-10-26T15:30:17Z,11:13,26,795,17306,s5MfbT34oZQ,https://www.youtube.com/watch?v=s5MfbT34oZQ
HIKO WITH EVEN MORE INHUMAN FLICKS! | HIKO'S STREAM HIGHLIGHTS + ART OF WHIFFING,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2021-11-12T19:45:14Z,9:21,198,5942,137317,loPUFA9K1NI,https://www.youtube.com/watch?v=loPUFA9K1NI
HIKO REACTS TO THE NEON TRAILER REVEAL!!! | REACTING TO NEW AGENT & FIRST THOUGHTS,Hiko,UCRN1XC7PnnTL5R_GbYOMCZg,2022-01-06T20:39:43Z,5:21,168,4293,133068,_cVqEMHOnl4,https://www.youtube.com/watch?v=_cVqEMHOnl4
Destroying people who think Yoru is bad in Valorant...,Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-24T17:19:44Z,8:17,113,2806,53836,xAGnbwIQ3t8,https://www.youtube.com/watch?v=xAGnbwIQ3t8
START YORU FLASHING LIKE THIS.... (100% better),Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-27T16:37:00Z,8:2,72,2855,63040,j65QlUsU0gQ,https://www.youtube.com/watch?v=j65QlUsU0gQ
NEW ION 2.0 SKINS ARE 100% AIMBOT in VALORANT (NO JOKE!),Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-18T19:03:15Z,8:15,256,5844,169929,xsJsCuFk-GM,https://www.youtube.com/watch?v=xsJsCuFk-GM
THE FORBIDDEN YORU STRATEGY...,Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-25T15:12:57Z,9:5,106,3869,86249,pRyFSFszEY0,https://www.youtube.com/watch?v=pRyFSFszEY0
"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2792,52432,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto
"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2792,52432,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto
"""Yoru I hope you die in the game""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-16T13:00:14Z,8:2,185,4756,99365,ULGcpKaoNz0,https://www.youtube.com/watch?v=ULGcpKaoNz0
"""yoru you are crazy man...""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-02T12:30:09Z,8:1,211,3691,59677,RYEei-8BjwE,https://www.youtube.com/watch?v=RYEei-8BjwE
"""YORU YOU ARE DOGSH*T""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-10T14:00:24Z,8:11,104,4105,75093,pQ0W7UHdVaU,https://www.youtube.com/watch?v=pQ0W7UHdVaU
"""Yoru why are you fake cloning""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-08T13:30:03Z,8:2,176,5422,136413,Dljnq120hfY,https://www.youtube.com/watch?v=Dljnq120hfY
When you 1v9 as Yoru in Valorant...,Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-09-08T12:00:17Z,10:11,130,4078,86202,Vuen1u5iGVM,https://www.youtube.com/watch?v=Vuen1u5iGVM
YORU's MOST BROKEN ANIMATION CANCEL IS HERE...,Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-02T14:00:17Z,8:1,259,6264,125602,cEuIU2zAk6o,https://www.youtube.com/watch?v=cEuIU2zAk6o
MY COLLECTION in VALORANT is WHITE & GOLD... (is it aimbot?),Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-21T13:00:32Z,8:7,101,2160,36047,e2LsvAgnALE,https://www.youtube.com/watch?v=e2LsvAgnALE
THE ASSASSIN YORU PLAYSTYLE... ,Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-10-22T18:11:55Z,8:12,122,4568,90158,T364Auomg2g,https://www.youtube.com/watch?v=T364Auomg2g
"""why do Yoru instalocks exist?""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-09-28T12:30:31Z,8:19,332,6143,107026,uDFh_pkq8yc,https://www.youtube.com/watch?v=uDFh_pkq8yc
"""Yoru why are you fake cloning?""",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-08-07T14:00:13Z,8:7,118,5303,128779,ZVd4FRIXKWA,https://www.youtube.com/watch?v=ZVd4FRIXKWA
Fade SPEEDRUN (Full Series) Valorant,Keeoh,UCeIcwvxA_e5Dvrqg3rsuN1w,2022-08-11T16:00:21Z,3:10:25,147,4393,412850,RcG8Xg0J8Hk,https://www.youtube.com/watch?v=RcG8Xg0J8Hk
HARBOR SPEEDRUN,Keeoh,UCeIcwvxA_e5Dvrqg3rsuN1w,2022-10-19T16:30:03Z,24:22,756,13054,292916,Ph5xr2ofaMc,https://www.youtube.com/watch?v=Ph5xr2ofaMc
CYPHER SPEEDRUN,Keeoh,UCeIcwvxA_e5Dvrqg3rsuN1w,2022-11-27T15:00:05Z,18:14,708,8066,125456,CFlUSWXDB14,https://www.youtube.com/watch?v=CFlUSWXDB14
The FASTEST Ace in Valorant History?!,xChocoBars,UCdH7fwkQ5RGVAMIAN2ufm4Q,2022-08-12T19:00:00Z,18,12,806,13925,-eo0pv2AOKI,https://www.youtube.com/watch?v=-eo0pv2AOKI
